Wed Apr 26 12:52:11 2023    /home/johnny/repos/OO-Scoping-IPC/profiling/time_profiles/IPC_Domains/CompositeIPC/ipc_composite//IPC_Domains/CompositeIPC/prob-01_nonverbose

         121611060 function calls (121453651 primitive calls) in 65.658 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
1328/1292    0.003    0.000    1.003    0.001 z3printer.py:783(infix_args)
1328/1292    0.026    0.000    0.994    0.001 z3printer.py:751(infix_args_core)
    13373    0.087    0.000    0.987    0.000 skill_classes.py:64(__init__)
  2178400    0.719    0.000    0.979    0.000 z3.py:412(is_ast)
     2513    0.010    0.000    0.963    0.000 z3.py:5469(as_expr)
     8762    0.026    0.000    0.954    0.000 z3.py:1118(_reduce)
   244104    0.219    0.000    0.943    0.000 z3.py:402(hash)
        5    0.004    0.001    0.932    0.186 scoping.py:112(get_rel_pvars_new)
   106192    0.175    0.000    0.928    0.000 z3.py:116(_symbol2py)
  4766143    0.926    0.000    0.926    0.000 z3.py:903(as_ast)
     1809    0.008    0.000    0.887    0.000 PDDLz3.py:58(action2precondition)
        5    0.010    0.002    0.864    0.173 scoping.py:17(skills2effects)
   203387    0.121    0.000    0.843    0.000 z3.py:519(kind)
   203387    0.172    0.000    0.721    0.000 z3.py:508(_sort_kind)
        5    0.008    0.002    0.673    0.135 scoping.py:33(get_unthreatened_conditions)
    99099    0.107    0.000    0.660    0.000 z3printer.py:509(__call__)
   211491    0.388    0.000    0.612    0.000 z3core.py:2782(Z3_get_app_arg)
   126982    0.080    0.000    0.602    0.000 z3.py:2131(is_real)
   244104    0.312    0.000    0.553    0.000 z3core.py:2797(Z3_get_ast_hash)
105703/99099    0.133    0.000    0.553    0.000 z3printer.py:493(pp)
     9050    0.012    0.000    0.535    0.000 skill_classes.py:125(move_irrelevant2side_effects)
    38824    0.072    0.000    0.520    0.000 z3.py:2942(IntSort)
    34733    0.041    0.000    0.506    0.000 {built-in method builtins.sorted}
     2514    0.006    0.000    0.469    0.000 utils.py:47(split_conj)
     4322    0.014    0.000    0.465    0.000 skill_classes.py:137(params)
   106192    0.216    0.000    0.457    0.000 z3core.py:2542(Z3_get_symbol_string)
19880/16230    0.052    0.000    0.456    0.000 PDDLz3.py:209(compile_expression)
     4326    0.002    0.000    0.380    0.000 utils.py:381(sort_z3_vars)
     2077    0.001    0.000    0.375    0.000 utils.py:382(<lambda>)
    76405    0.050    0.000    0.371    0.000 z3.py:2145(is_int)
  1940345    0.360    0.000    0.360    0.000 z3.py:94(_z3_assert)
     2475    0.002    0.000    0.359    0.000 scoping.py:45(<listcomp>)
   103051    0.169    0.000    0.355    0.000 z3printer.py:460(pp_string)
  1633986    0.351    0.000    0.353    0.000 z3.py:231(_get_ctx)
   685680    0.251    0.000    0.347    0.000 z3.py:1135(is_expr)
  2589041    0.343    0.000    0.343    0.000 z3types.py:31(from_param)
    24748    0.047    0.000    0.330    0.000 z3.py:1553(BoolSort)
  1882785    0.312    0.000    0.312    0.000 z3.py:56(z3_debug)
     2513    0.020    0.000    0.291    0.000 z3.py:1732(Or)
   106192    0.157    0.000    0.271    0.000 z3core.py:2687(Z3_get_decl_name)
        1    0.000    0.000    0.269    0.269 PDDLz3.py:71(<listcomp>)
       21    0.014    0.001    0.269    0.013 PDDL.py:446(get_action_groundings)
   106192    0.152    0.000    0.262    0.000 z3core.py:2532(Z3_get_symbol_kind)
    30143    0.041    0.000    0.248    0.000 z3.py:432(eq)
     1809    0.011    0.000    0.247    0.000 PDDL.py:468(<listcomp>)
    73777    0.157    0.000    0.243    0.000 z3core.py:1722(Z3_mk_eq)
96275/10854    0.177    0.000    0.233    0.000 utils.py:339(nested_list_replace)
   104411    0.120    0.000    0.216    0.000 z3printer.py:387(to_format)
      807    0.001    0.000    0.205    0.000 z3.py:323(__repr__)
     1153    0.004    0.000    0.202    0.000 z3.py:2252(__add__)
    54687    0.047    0.000    0.201    0.000 z3.py:2554(_is_numeral)
  1402475    0.198    0.000    0.198    0.000 z3types.py:35(from_param)
     1045    0.002    0.000    0.190    0.000 PDDLz3.py:133(<lambda>)
    37948    0.098    0.000    0.188    0.000 z3core.py:2192(Z3_mk_numeral)
    10272    0.012    0.000    0.175    0.000 z3.py:5304(get)
     2219    0.005    0.000    0.174    0.000 z3.py:5489(<listcomp>)
   304221    0.115    0.000    0.159    0.000 z3.py:2498(is_arith)
     2513    0.003    0.000    0.158    0.000 z3.py:5369(add)
        4    0.000    0.000    0.150    0.037 PDDLz3.py:42(make_str2var_dict)
        8    0.009    0.001    0.149    0.019 PDDLz3.py:15(make_z3_atoms)
   104343    0.099    0.000    0.148    0.000 z3printer.py:410(_len)
    54687    0.086    0.000    0.146    0.000 z3core.py:2827(Z3_is_numeral_ast)
    28355    0.078    0.000    0.143    0.000 z3.py:455(_ctx_from_ast_arg_list)
     2513    0.007    0.000    0.137    0.000 z3.py:5332(assert_exprs)
      572    0.003    0.000    0.135    0.000 utils.py:157(solver_implies_condition)
   106714    0.102    0.000    0.131    0.000 z3core.py:83(_to_pystr)
     1809    0.007    0.000    0.122    0.000 PDDLz3.py:59(<listcomp>)
      577    0.001    0.000    0.121    0.000 z3.py:6604(add)
      577    0.006    0.000    0.116    0.000 z3.py:6585(assert_exprs)
        3    0.000    0.000    0.106    0.035 utils.py:24(pvars2objects)
        3    0.001    0.000    0.106    0.035 utils.py:73(condition_str2objects)
   101233    0.050    0.000    0.106    0.000 z3.py:3737(is_bv_value)
        5    0.001    0.000    0.104    0.021 scoping.py:22(<listcomp>)
     2513    0.006    0.000    0.104    0.000 skill_classes.py:90(all_effects)
   101233    0.049    0.000    0.099    0.000 z3.py:7360(is_finite_domain_value)
   101233    0.046    0.000    0.094    0.000 z3.py:9089(is_fprm_value)
    38824    0.051    0.000    0.092    0.000 z3core.py:1602(Z3_mk_int_sort)
   101233    0.043    0.000    0.089    0.000 z3.py:9226(is_fp_value)
   202466    0.064    0.000    0.089    0.000 z3.py:9213(is_fp)
306562/306532    0.053    0.000    0.087    0.000 {built-in method builtins.len}
    18652    0.053    0.000    0.079    0.000 z3core.py:1737(Z3_mk_ite)
     1493    0.006    0.000    0.079    0.000 z3.py:1588(Bool)
    37948    0.050    0.000    0.077    0.000 z3.py:2974(_to_int_str)
   103083    0.061    0.000    0.074    0.000 z3printer.py:373(__init__)
     9050    0.024    0.000    0.070    0.000 skill_classes.py:154(move_inner_loop)
     2513    0.003    0.000    0.064    0.000 z3.py:7758(__call__)
     2513    0.010    0.000    0.061    0.000 z3.py:7741(apply)
        5    0.000    0.000    0.060    0.012 scoping.py:25(effects2pvars)
    24748    0.033    0.000    0.059    0.000 z3core.py:1597(Z3_mk_bool_sort)
        5    0.000    0.000    0.056    0.011 scoping.py:41(<listcomp>)
   101233    0.039    0.000    0.056    0.000 z3.py:3724(is_bv)
      398    0.000    0.000    0.056    0.000 scoping.py:30(<lambda>)
     1292    0.004    0.000    0.055    0.000 z3printer.py:474(pp_choice)
1825/1663    0.004    0.000    0.055    0.000 PDDLz3.py:284(<listcomp>)
      941    0.004    0.000    0.054    0.000 z3.py:1669(Not)
    42830    0.037    0.000    0.053    0.000 z3core.py:69(_str_to_bytes)
        1    0.002    0.002    0.050    0.050 scoping.py:192(<listcomp>)
      247    0.000    0.000    0.050    0.000 PDDLz3.py:134(<lambda>)
   101233    0.036    0.000    0.050    0.000 z3.py:7307(is_finite_domain)
      247    0.001    0.000    0.050    0.000 z3.py:2300(__sub__)
      876    0.004    0.000    0.048    0.000 z3.py:3045(Int)
   101233    0.036    0.000    0.048    0.000 z3.py:10130(is_string_value)
   101233    0.034    0.000    0.047    0.000 z3.py:9077(is_fprm)
   195240    0.046    0.000    0.046    0.000 {method 'get' of 'dict' objects}
     8762    0.034    0.000    0.042    0.000 z3.py:478(_to_ast_array)
    45040    0.026    0.000    0.041    0.000 skill_classes.py:163(move_inner_if)
     5026    0.014    0.000    0.041    0.000 z3.py:5197(__init__)
     2513    0.034    0.000    0.037    0.000 z3core.py:3643(Z3_tactic_apply)
    77621    0.028    0.000    0.037    0.000 z3.py:64(_is_int)
     2513    0.006    0.000    0.036    0.000 z3.py:7642(__getitem__)
   200821    0.035    0.000    0.035    0.000 {method 'append' of 'list' objects}
1328/1292    0.004    0.000    0.034    0.000 z3printer.py:470(pp_compose)
   112393    0.033    0.000    0.033    0.000 skill_classes.py:39(__lt__)
     2513    0.010    0.000    0.033    0.000 z3.py:7703(__init__)
    68960    0.023    0.000    0.032    0.000 z3.py:8119(is_probe)
    18640    0.025    0.000    0.031    0.000 PDDLz3.py:139(list2var_str)
   214753    0.030    0.000    0.030    0.000 z3types.py:27(from_param)
   106714    0.029    0.000    0.029    0.000 {method 'decode' of 'bytes' objects}
      572    0.003    0.000    0.029    0.000 z3.py:6671(check)
    23187    0.021    0.000    0.029    0.000 copy.py:66(copy)
    99099    0.027    0.000    0.027    0.000 {method 'getvalue' of '_io.StringIO' objects}
      130    0.000    0.000    0.027    0.000 PDDLz3.py:125(<lambda>)
    19236    0.020    0.000    0.027    0.000 PDDLz3.py:143(list_is_flat)
      130    0.001    0.000    0.027    0.000 z3.py:2485(__ge__)
     8762    0.013    0.000    0.027    0.000 z3.py:1693(_has_probe)
    10272    0.017    0.000    0.026    0.000 z3core.py:3387(Z3_goal_formula)
     1328    0.002    0.000    0.025    0.000 z3printer.py:404(group)
     6249    0.018    0.000    0.024    0.000 z3core.py:1757(Z3_mk_and)
     7756    0.017    0.000    0.024    0.000 utils.py:290(remove_constant_atoms)
     1328    0.009    0.000    0.023    0.000 z3printer.py:416(seq)
        1    0.000    0.000    0.023    0.023 PDDLz3.py:79(get_goal_cond)
   103051    0.022    0.000    0.022    0.000 z3printer.py:376(is_string)
   120473    0.022    0.000    0.022    0.000 {built-in method builtins.getattr}
     2369    0.005    0.000    0.022    0.000 z3.py:109(to_symbol)
   103083    0.022    0.000    0.022    0.000 {method 'write' of '_io.StringIO' objects}
    12424    0.015    0.000    0.021    0.000 z3.py:126(_get_args)
     5026    0.006    0.000    0.021    0.000 z3.py:5209(__del__)
      572    0.019    0.000    0.019    0.000 z3core.py:3827(Z3_solver_check_assumptions)
   103083    0.019    0.000    0.019    0.000 z3printer.py:142(u)
1364/1328    0.002    0.000    0.019    0.000 z3printer.py:331(flat)
      117    0.000    0.000    0.019    0.000 PDDLz3.py:123(<lambda>)
      117    0.000    0.000    0.019    0.000 z3.py:2446(__le__)
      108    0.000    0.000    0.018    0.000 PDDLz3.py:128(<lambda>)
     1454    0.009    0.000    0.018    0.000 z3.py:1313(_mk_bin)
     2692    0.006    0.000    0.018    0.000 z3printer.py:396(compose)
     4732    0.002    0.000    0.017    0.000 z3.py:5291(__len__)
       54    0.000    0.000    0.017    0.000 PDDLz3.py:127(<lambda>)
     5026    0.005    0.000    0.017    0.000 z3.py:7623(__len__)
       54    0.000    0.000    0.017    0.000 z3.py:2275(__mul__)
     2422    0.003    0.000    0.016    0.000 z3.py:2159(subsort)
     2654    0.013    0.000    0.016    0.000 z3core.py:3758(Z3_solver_assert)
     9050    0.005    0.000    0.016    0.000 skill_classes.py:150(move_copy_se)
     4732    0.004    0.000    0.015    0.000 z3.py:5278(size)
     4020    0.007    0.000    0.015    0.000 z3printer.py:312(__init__)
        1    0.000    0.000    0.015    0.015 PDDLz3.py:94(<listcomp>)
      578    0.001    0.000    0.014    0.000 z3.py:6509(push)
     2369    0.007    0.000    0.014    0.000 z3core.py:1587(Z3_mk_string_symbol)
      122    0.000    0.000    0.013    0.000 PDDLz3.py:126(<lambda>)
      578    0.012    0.000    0.013    0.000 z3core.py:3741(Z3_solver_push)
     5026    0.008    0.000    0.013    0.000 z3core.py:3355(Z3_goal_dec_ref)
     2099    0.003    0.000    0.013    0.000 z3.py:568(__eq__)
     2656    0.004    0.000    0.013    0.000 z3printer.py:554(is_infix_unary)
     1292    0.001    0.000    0.012    0.000 z3printer.py:383(fits)
     5026    0.007    0.000    0.012    0.000 z3core.py:3351(Z3_goal_inc_ref)
     2513    0.006    0.000    0.011    0.000 z3core.py:3437(Z3_mk_tactic)
     5026    0.007    0.000    0.011    0.000 z3core.py:3671(Z3_apply_result_get_num_subgoals)
1328/1292    0.004    0.000    0.011    0.000 z3printer.py:323(space_upto_nl)
    18652    0.008    0.000    0.011    0.000 z3.py:1414(subsort)
     2513    0.005    0.000    0.011    0.000 utils.py:322(flatten)
    57866    0.011    0.000    0.011    0.000 {method 'extend' of 'list' objects}
     2369    0.007    0.000    0.011    0.000 z3core.py:1688(Z3_mk_const)
     4732    0.006    0.000    0.011    0.000 z3core.py:3382(Z3_goal_size)
    50871    0.010    0.000    0.010    0.000 {method 'pop' of 'list' objects}
     2513    0.003    0.000    0.010    0.000 z3.py:7720(__del__)
    42830    0.010    0.000    0.010    0.000 {method 'encode' of 'str' objects}
     4769    0.010    0.000    0.010    0.000 utils.py:332(product_dict)
     2513    0.003    0.000    0.010    0.000 z3.py:7619(__del__)
     2513    0.003    0.000    0.009    0.000 z3.py:7611(__init__)
     2513    0.007    0.000    0.009    0.000 z3core.py:3346(Z3_mk_goal)
        1    0.000    0.000    0.009    0.009 PDDL.py:101(parse_domain)
      522    0.001    0.000    0.009    0.000 z3printer.py:586(pp_int)
1364/1328    0.003    0.000    0.009    0.000 z3printer.py:332(<listcomp>)
        2    0.003    0.002    0.008    0.004 PDDL.py:29(scan_tokens)
     2513    0.006    0.000    0.008    0.000 z3core.py:1762(Z3_mk_or)
     2099    0.005    0.000    0.008    0.000 z3core.py:2567(Z3_is_eq_sort)
     2513    0.005    0.000    0.008    0.000 z3core.py:3364(Z3_goal_assert)
    45040    0.008    0.000    0.008    0.000 skill_classes.py:172(move_inner_dict_get)
     3984    0.003    0.000    0.008    0.000 z3printer.py:542(is_infix)
    45040    0.007    0.000    0.007    0.000 skill_classes.py:168(move_inner_get_pvar)
    21445    0.007    0.000    0.007    0.000 {method 'join' of 'str' objects}
     2513    0.005    0.000    0.007    0.000 z3core.py:3676(Z3_apply_result_get_subgoal)
     4020    0.005    0.000    0.007    0.000 z3printer.py:313(<listcomp>)
      339    0.001    0.000    0.007    0.000 PDDL.py:406(get_objects_of_type)
     5276    0.005    0.000    0.007    0.000 z3printer.py:380(space_upto_nl)
      522    0.001    0.000    0.007    0.000 z3.py:2787(as_string)
     2513    0.004    0.000    0.006    0.000 z3core.py:3446(Z3_tactic_dec_ref)
     2513    0.004    0.000    0.006    0.000 z3core.py:3657(Z3_apply_result_dec_ref)
     2513    0.004    0.000    0.006    0.000 z3core.py:3653(Z3_apply_result_inc_ref)
        2    0.001    0.001    0.006    0.003 writeback_pddl.py:59(writeback_problem)
     2513    0.004    0.000    0.006    0.000 z3core.py:3442(Z3_tactic_inc_ref)
      738    0.001    0.000    0.006    0.000 re.py:232(findall)
      577    0.001    0.000    0.006    0.000 z3.py:6531(pop)
     1153    0.004    0.000    0.006    0.000 z3core.py:1767(Z3_mk_add)
     1294    0.001    0.000    0.005    0.000 re.py:288(_compile)
      339    0.000    0.000    0.005    0.000 PDDL.py:397(get_subtypes)
     6172    0.003    0.000    0.005    0.000 abc.py:117(__instancecheck__)
      577    0.004    0.000    0.005    0.000 z3core.py:3745(Z3_solver_pop)
      522    0.003    0.000    0.005    0.000 z3core.py:2847(Z3_get_numeral_string)
     1809    0.001    0.000    0.005    0.000 PDDLz3.py:62(<listcomp>)
      176    0.000    0.000    0.005    0.000 PDDLz3.py:26(<listcomp>)
    18652    0.005    0.000    0.005    0.000 z3.py:1417(is_int)
     3984    0.003    0.000    0.005    0.000 z3printer.py:204(_is_infix)
      339    0.001    0.000    0.005    0.000 PDDL.py:509(get_descendants)
     1328    0.001    0.000    0.004    0.000 z3printer.py:369(flat)
    18652    0.004    0.000    0.004    0.000 z3.py:1420(is_bool)
     2620    0.002    0.000    0.004    0.000 z3printer.py:545(is_unary)
       21    0.000    0.000    0.004    0.000 sre_compile.py:783(compile)
    23052    0.004    0.000    0.004    0.000 {built-in method builtins.hasattr}
    30082    0.004    0.000    0.004    0.000 z3types.py:63(from_param)
    22417    0.003    0.000    0.003    0.000 copy.py:107(_copy_immutable)
      738    0.003    0.000    0.003    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.003    0.003 writeback_pddl.py:42(writeback_domain)
        1    0.000    0.000    0.003    0.003 PDDL.py:321(parse_problem)
     1364    0.001    0.000    0.003    0.000 z3printer.py:548(get_precedence)
     1328    0.001    0.000    0.003    0.000 z3printer.py:551(is_infix_compact)
      538    0.001    0.000    0.003    0.000 {built-in method builtins.any}
     6172    0.003    0.000    0.003    0.000 {built-in method _abc._abc_instancecheck}
      941    0.002    0.000    0.002    0.000 z3core.py:1732(Z3_mk_not)
     2475    0.002    0.000    0.002    0.000 scoping.py:46(<listcomp>)
     1328    0.002    0.000    0.002    0.000 z3printer.py:407(line_break)
     7460    0.002    0.000    0.002    0.000 z3.py:211(main_ctx)
       21    0.000    0.000    0.002    0.000 sre_parse.py:944(parse)
     2620    0.002    0.000    0.002    0.000 z3printer.py:212(_is_unary)
      382    0.001    0.000    0.002    0.000 PDDL.py:497(get_children)
     2620    0.002    0.000    0.002    0.000 z3.py:2018(is_quantifier)
       16    0.000    0.000    0.002    0.000 re.py:197(search)
    11578    0.002    0.000    0.002    0.000 {method 'keys' of 'collections.OrderedDict' objects}
    23/21    0.000    0.000    0.002    0.000 sre_parse.py:436(_parse_sub)
       21    0.000    0.000    0.002    0.000 PDDL.py:451(<listcomp>)
     1830    0.002    0.000    0.002    0.000 action.py:8(__init__)
    24/22    0.001    0.000    0.002    0.000 sre_parse.py:494(_parse)
     2422    0.001    0.000    0.002    0.000 z3.py:2199(is_arith_sort)
     2513    0.001    0.000    0.002    0.000 z3.py:7776(_to_goal)
     1364    0.001    0.000    0.002    0.000 z3printer.py:228(_get_precedence)
    12248    0.002    0.000    0.002    0.000 writeback_pddl.py:75(<genexpr>)
     1328    0.001    0.000    0.002    0.000 z3printer.py:208(_is_infix_compact)
    12565    0.002    0.000    0.002    0.000 z3types.py:75(from_param)
        1    0.000    0.000    0.002    0.002 PDDL.py:221(domain2types)
       21    0.000    0.000    0.002    0.000 sre_compile.py:622(_code)
     2513    0.001    0.000    0.001    0.000 skill_classes.py:196(<listcomp>)
     1328    0.001    0.000    0.001    0.000 z3.py:1780(is_pattern)
     4326    0.001    0.000    0.001    0.000 utils.py:372(<listcomp>)
      538    0.000    0.000    0.001    0.000 re.py:222(split)
      247    0.001    0.000    0.001    0.000 z3core.py:1777(Z3_mk_sub)
       22    0.000    0.000    0.001    0.000 PDDL.py:421(get_predicate_groundings)
     4020    0.001    0.000    0.001    0.000 {built-in method builtins.all}
       21    0.001    0.000    0.001    0.000 PDDL.py:258(parse_action)
     7539    0.001    0.000    0.001    0.000 z3types.py:67(from_param)
     4092    0.001    0.000    0.001    0.000 z3printer.py:308(flat)
     2513    0.001    0.000    0.001    0.000 skill_classes.py:197(<listcomp>)
        5    0.000    0.000    0.001    0.000 skill_classes.py:227(sort_in_merge_skills)
     1127    0.001    0.000    0.001    0.000 z3.py:6444(__eq__)
       21    0.000    0.000    0.001    0.000 sre_compile.py:560(_compile_info)
     1328    0.001    0.000    0.001    0.000 z3printer.py:361(__init__)
     2652    0.001    0.000    0.001    0.000 z3printer.py:296(is_string)
     2513    0.001    0.000    0.001    0.000 skill_classes.py:198(<listcomp>)
        2    0.000    0.000    0.001    0.000 re.py:202(sub)
      130    0.000    0.000    0.001    0.000 z3core.py:1822(Z3_mk_ge)
        1    0.000    0.000    0.001    0.001 z3.py:6493(__del__)
        1    0.001    0.001    0.001    0.001 z3core.py:3733(Z3_solver_dec_ref)
    29/21    0.000    0.000    0.001    0.000 sre_compile.py:87(_compile)
       64    0.000    0.000    0.001    0.000 z3.py:1570(BoolVal)
     2652    0.001    0.000    0.001    0.000 z3printer.py:294(is_indent)
     2960    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
      538    0.001    0.000    0.001    0.000 {method 'split' of 're.Pattern' objects}
       36    0.000    0.000    0.001    0.000 z3printer.py:341(flat)
     4383    0.001    0.000    0.001    0.000 z3types.py:83(from_param)
       16    0.001    0.000    0.001    0.000 writeback_pddl.py:30(find_closing_paren)
        9    0.000    0.000    0.000    0.000 {built-in method io.open}
      117    0.000    0.000    0.000    0.000 z3core.py:1812(Z3_mk_le)
       22    0.000    0.000    0.000    0.000 PDDL.py:434(<listcomp>)
       54    0.000    0.000    0.000    0.000 z3core.py:1772(Z3_mk_mul)
